11220,dnd beginner,NORD CUP 2020_2020-03-13,52,1,1
8082,dnd beginner,NORD CUP 2020_2020-03-13,52,2,2
11190,dnd beginner,NORD CUP 2020_2020-03-13,52,3,3
10311,dnd beginner,NORD CUP 2020_2020-03-13,52,4,4
1650,dnd beginner,NORD CUP 2020_2020-03-13,52,5,5
10168,dnd beginner,NORD CUP 2020_2020-03-13,52,6,6
11065,dnd beginner,NORD CUP 2020_2020-03-13,52,7,8
10393,dnd beginner,NORD CUP 2020_2020-03-13,52,7,8
10478,dnd beginner,NORD CUP 2020_2020-03-13,52,9,11
7168,dnd beginner,NORD CUP 2020_2020-03-13,52,9,11
10791,dnd beginner,NORD CUP 2020_2020-03-13,52,9,11
3735,dnd beginner,NORD CUP 2020_2020-03-13,52,12,12
10486,dnd beginner,NORD CUP 2020_2020-03-13,52,13,18
11367,dnd beginner,NORD CUP 2020_2020-03-13,52,13,18
9495,dnd beginner,NORD CUP 2020_2020-03-13,52,13,18
11388,dnd beginner,NORD CUP 2020_2020-03-13,52,13,18
10905,dnd beginner,NORD CUP 2020_2020-03-13,52,13,18
9376,dnd beginner,NORD CUP 2020_2020-03-13,52,13,18
10655,dnd beginner,NORD CUP 2020_2020-03-13,52,19,22
10501,dnd beginner,NORD CUP 2020_2020-03-13,52,19,22
10553,dnd beginner,NORD CUP 2020_2020-03-13,52,19,22
9262,dnd beginner,NORD CUP 2020_2020-03-13,52,23,25
10816,dnd beginner,NORD CUP 2020_2020-03-13,52,23,25
10906,dnd beginner,NORD CUP 2020_2020-03-13,52,23,25
11192,dnd beginner,NORD CUP 2020_2020-03-13,52,27,33
11422,dnd beginner,NORD CUP 2020_2020-03-13,52,27,33
10765,dnd beginner,NORD CUP 2020_2020-03-13,52,27,33
11050,dnd beginner,NORD CUP 2020_2020-03-13,52,27,33
10865,dnd beginner,NORD CUP 2020_2020-03-13,52,27,33
9971,dnd beginner,NORD CUP 2020_2020-03-13,52,27,33
11061,dnd beginner,NORD CUP 2020_2020-03-13,52,27,33
8099,dnd beginner,NORD CUP 2020_2020-03-13,52,34,41
11193,dnd beginner,NORD CUP 2020_2020-03-13,52,34,41
9825,dnd beginner,NORD CUP 2020_2020-03-13,52,34,41
дебют,dnd beginner,NORD CUP 2020_2020-03-13,52,34,41
11079,dnd beginner,NORD CUP 2020_2020-03-13,52,34,41
11194,dnd beginner,NORD CUP 2020_2020-03-13,52,34,41
11252,dnd beginner,NORD CUP 2020_2020-03-13,52,34,41
дебют,dnd beginner,NORD CUP 2020_2020-03-13,52,42,43
11011,dnd beginner,NORD CUP 2020_2020-03-13,52,42,43
10854,dnd beginner,NORD CUP 2020_2020-03-13,52,44,46
10787,dnd beginner,NORD CUP 2020_2020-03-13,52,44,46
11006,dnd beginner,NORD CUP 2020_2020-03-13,52,44,46
дебют,dnd beginner,NORD CUP 2020_2020-03-13,52,47,52
дебют,dnd beginner,NORD CUP 2020_2020-03-13,52,47,52
11218,dnd beginner,NORD CUP 2020_2020-03-13,52,47,52
3688,dnd beginner,NORD CUP 2020_2020-03-13,52,47,52
10026,dnd beginner,NORD CUP 2020_2020-03-13,52,47,52
10786,dnd beginner,NORD CUP 2020_2020-03-13,52,47,52
10913,dnd beginner,NORD CUP 2020_2020-03-13,75,1,1
10802,dnd beginner,NORD CUP 2020_2020-03-13,75,3,3
7742,dnd beginner,NORD CUP 2020_2020-03-13,75,4,4
10515,dnd beginner,NORD CUP 2020_2020-03-13,75,5,5
9799,dnd beginner,NORD CUP 2020_2020-03-13,75,6,6
10807,dnd beginner,NORD CUP 2020_2020-03-13,75,7,7
8156,dnd beginner,NORD CUP 2020_2020-03-13,75,8,10
10408,dnd beginner,NORD CUP 2020_2020-03-13,75,8,10
10422,dnd beginner,NORD CUP 2020_2020-03-13,75,8,10
10875,dnd beginner,NORD CUP 2020_2020-03-13,75,11,11
10735,dnd beginner,NORD CUP 2020_2020-03-13,75,12,12
10868,dnd beginner,NORD CUP 2020_2020-03-13,75,13,17
10953,dnd beginner,NORD CUP 2020_2020-03-13,75,13,17
11222,dnd beginner,NORD CUP 2020_2020-03-13,75,13,17
3483,dnd beginner,NORD CUP 2020_2020-03-13,75,13,17
11132,dnd beginner,NORD CUP 2020_2020-03-13,75,13,17
10909,dnd beginner,NORD CUP 2020_2020-03-13,75,18,22
9801,dnd beginner,NORD CUP 2020_2020-03-13,75,18,22
8682,dnd beginner,NORD CUP 2020_2020-03-13,75,18,22
3699,dnd beginner,NORD CUP 2020_2020-03-13,75,18,22
10007,dnd beginner,NORD CUP 2020_2020-03-13,75,18,22
10589,dnd beginner,NORD CUP 2020_2020-03-13,75,23,24
11096,dnd beginner,NORD CUP 2020_2020-03-13,75,25,33
2853,dnd beginner,NORD CUP 2020_2020-03-13,75,25,33
11231,dnd beginner,NORD CUP 2020_2020-03-13,75,25,33
дебют,dnd beginner,NORD CUP 2020_2020-03-13,75,25,33
9064,dnd beginner,NORD CUP 2020_2020-03-13,75,25,33
11203,dnd beginner,NORD CUP 2020_2020-03-13,75,25,33
10808,dnd beginner,NORD CUP 2020_2020-03-13,75,25,33
11084,dnd beginner,NORD CUP 2020_2020-03-13,75,25,33
11467,dnd beginner,NORD CUP 2020_2020-03-13,75,25,33
7540,dnd beginner,NORD CUP 2020_2020-03-13,75,34,42
10813,dnd beginner,NORD CUP 2020_2020-03-13,75,34,42
10947,dnd beginner,NORD CUP 2020_2020-03-13,75,34,42
11204,dnd beginner,NORD CUP 2020_2020-03-13,75,34,42
8004,dnd beginner,NORD CUP 2020_2020-03-13,75,34,42
11211,dnd beginner,NORD CUP 2020_2020-03-13,75,34,42
11072,dnd beginner,NORD CUP 2020_2020-03-13,75,34,42
11205,dnd beginner,NORD CUP 2020_2020-03-13,75,43,43
11213,dnd beginner,NORD CUP 2020_2020-03-13,75,44,49
11261,dnd beginner,NORD CUP 2020_2020-03-13,75,44,49
7795,dnd beginner,NORD CUP 2020_2020-03-13,75,44,49
9833,dnd beginner,NORD CUP 2020_2020-03-13,75,44,49
11260,dnd beginner,NORD CUP 2020_2020-03-13,75,44,49
11410,dnd beginner,NORD CUP 2020_2020-03-13,75,50,60
10675,dnd beginner,NORD CUP 2020_2020-03-13,75,50,60
дебют,dnd beginner,NORD CUP 2020_2020-03-13,75,50,60
8906,dnd beginner,NORD CUP 2020_2020-03-13,75,50,60
3988,dnd beginner,NORD CUP 2020_2020-03-13,75,50,60
10801,dnd beginner,NORD CUP 2020_2020-03-13,75,50,60
11427,dnd beginner,NORD CUP 2020_2020-03-13,75,50,60
дебют,dnd beginner,NORD CUP 2020_2020-03-13,75,50,60
10491,dnd beginner,NORD CUP 2020_2020-03-13,75,50,60
9222,dnd beginner,NORD CUP 2020_2020-03-13,75,50,60
10800,dnd beginner,NORD CUP 2020_2020-03-13,75,61,67
11262,dnd beginner,NORD CUP 2020_2020-03-13,75,61,67
11342,dnd beginner,NORD CUP 2020_2020-03-13,75,61,67
11376,dnd beginner,NORD CUP 2020_2020-03-13,75,61,67
10653,dnd beginner,NORD CUP 2020_2020-03-13,75,61,67
11069,dnd beginner,NORD CUP 2020_2020-03-13,75,61,67
дебют,dnd beginner,NORD CUP 2020_2020-03-13,75,68,75
11122,dnd beginner,NORD CUP 2020_2020-03-13,75,68,75
11026,dnd beginner,NORD CUP 2020_2020-03-13,75,68,75
дебют,dnd beginner,NORD CUP 2020_2020-03-13,75,68,75
дебют,dnd beginner,NORD CUP 2020_2020-03-13,75,68,75
11259,dnd beginner,NORD CUP 2020_2020-03-13,75,68,75
11408,dnd beginner,NORD CUP 2020_2020-03-13,75,68,75
дебют,dnd beginner,NORD CUP 2020_2020-03-13,75,68,75
10511,dnd risingstar,NORD CUP 2020_2020-03-13,63,1,1
11389,dnd risingstar,NORD CUP 2020_2020-03-13,63,2,2
9531,dnd risingstar,NORD CUP 2020_2020-03-13,63,3,3
10463,dnd risingstar,NORD CUP 2020_2020-03-13,63,4,4
10394,dnd risingstar,NORD CUP 2020_2020-03-13,63,5,5
3457,dnd risingstar,NORD CUP 2020_2020-03-13,63,6,6
10896,dnd risingstar,NORD CUP 2020_2020-03-13,63,7,7
8029,dnd risingstar,NORD CUP 2020_2020-03-13,63,8,10
10001,dnd risingstar,NORD CUP 2020_2020-03-13,63,8,10
7625,dnd risingstar,NORD CUP 2020_2020-03-13,63,8,10
10567,dnd risingstar,NORD CUP 2020_2020-03-13,63,11,12
9738,dnd risingstar,NORD CUP 2020_2020-03-13,63,11,12
9733,dnd risingstar,NORD CUP 2020_2020-03-13,63,13,13
11091,dnd risingstar,NORD CUP 2020_2020-03-13,63,14,15
8896,dnd risingstar,NORD CUP 2020_2020-03-13,63,14,15
9435,dnd risingstar,NORD CUP 2020_2020-03-13,63,16,19
8322,dnd risingstar,NORD CUP 2020_2020-03-13,63,16,19
8931,dnd risingstar,NORD CUP 2020_2020-03-13,63,16,19
6649,dnd risingstar,NORD CUP 2020_2020-03-13,63,20,23
9219,dnd risingstar,NORD CUP 2020_2020-03-13,63,20,23
5566,dnd risingstar,NORD CUP 2020_2020-03-13,63,20,23
8561,dnd risingstar,NORD CUP 2020_2020-03-13,63,20,23
10328,dnd risingstar,NORD CUP 2020_2020-03-13,63,24,24
7668,dnd risingstar,NORD CUP 2020_2020-03-13,63,25,36
4923,dnd risingstar,NORD CUP 2020_2020-03-13,63,25,36
6798,dnd risingstar,NORD CUP 2020_2020-03-13,63,25,36
9943,dnd risingstar,NORD CUP 2020_2020-03-13,63,25,36
8479,dnd risingstar,NORD CUP 2020_2020-03-13,63,25,36
7827,dnd risingstar,NORD CUP 2020_2020-03-13,63,25,36
11190,dnd risingstar,NORD CUP 2020_2020-03-13,63,25,36
5505,dnd risingstar,NORD CUP 2020_2020-03-13,63,25,36
10271,dnd risingstar,NORD CUP 2020_2020-03-13,63,25,36
8715,dnd risingstar,NORD CUP 2020_2020-03-13,63,25,36
дебют,dnd risingstar,NORD CUP 2020_2020-03-13,63,25,36
6820,dnd risingstar,NORD CUP 2020_2020-03-13,63,37,41
8416,dnd risingstar,NORD CUP 2020_2020-03-13,63,37,41
5176,dnd risingstar,NORD CUP 2020_2020-03-13,63,37,41
8584,dnd risingstar,NORD CUP 2020_2020-03-13,63,37,41
9870,dnd risingstar,NORD CUP 2020_2020-03-13,63,37,41
10570,dnd risingstar,NORD CUP 2020_2020-03-13,63,42,45
9536,dnd risingstar,NORD CUP 2020_2020-03-13,63,42,45
7163,dnd risingstar,NORD CUP 2020_2020-03-13,63,42,45
10932,dnd risingstar,NORD CUP 2020_2020-03-13,63,46,52
4991,dnd risingstar,NORD CUP 2020_2020-03-13,63,46,52
11457,dnd risingstar,NORD CUP 2020_2020-03-13,63,46,52
10382,dnd risingstar,NORD CUP 2020_2020-03-13,63,46,52
6946,dnd risingstar,NORD CUP 2020_2020-03-13,63,46,52
9541,dnd risingstar,NORD CUP 2020_2020-03-13,63,46,52
10030,dnd risingstar,NORD CUP 2020_2020-03-13,63,46,52
10553,dnd risingstar,NORD CUP 2020_2020-03-13,63,53,54
дебют,dnd risingstar,NORD CUP 2020_2020-03-13,63,53,54
10070,dnd risingstar,NORD CUP 2020_2020-03-13,63,55,57
8925,dnd risingstar,NORD CUP 2020_2020-03-13,63,55,57
5318,dnd risingstar,NORD CUP 2020_2020-03-13,63,55,57
8099,dnd risingstar,NORD CUP 2020_2020-03-13,63,58,60
10744,dnd risingstar,NORD CUP 2020_2020-03-13,63,58,60
11065,dnd risingstar,NORD CUP 2020_2020-03-13,63,58,60
10729,dnd risingstar,NORD CUP 2020_2020-03-13,63,61,63
9871,dnd risingstar,NORD CUP 2020_2020-03-13,63,61,63
6915,dnd risingstar,NORD CUP 2020_2020-03-13,86,1,1
10495,dnd risingstar,NORD CUP 2020_2020-03-13,86,2,2
10122,dnd risingstar,NORD CUP 2020_2020-03-13,86,3,3
6836,dnd risingstar,NORD CUP 2020_2020-03-13,86,4,4
11055,dnd risingstar,NORD CUP 2020_2020-03-13,86,5,5
6800,dnd risingstar,NORD CUP 2020_2020-03-13,86,6,6
8589,dnd risingstar,NORD CUP 2020_2020-03-13,86,7,7
6987,dnd risingstar,NORD CUP 2020_2020-03-13,86,8,9
9487,dnd risingstar,NORD CUP 2020_2020-03-13,86,8,9
9213,dnd risingstar,NORD CUP 2020_2020-03-13,86,10,11
9191,dnd risingstar,NORD CUP 2020_2020-03-13,86,10,11
10505,dnd risingstar,NORD CUP 2020_2020-03-13,86,12,18
10516,dnd risingstar,NORD CUP 2020_2020-03-13,86,12,18
6122,dnd risingstar,NORD CUP 2020_2020-03-13,86,12,18
10913,dnd risingstar,NORD CUP 2020_2020-03-13,86,12,18
10024,dnd risingstar,NORD CUP 2020_2020-03-13,86,12,18
10351,dnd risingstar,NORD CUP 2020_2020-03-13,86,12,18
11073,dnd risingstar,NORD CUP 2020_2020-03-13,86,12,18
5906,dnd risingstar,NORD CUP 2020_2020-03-13,86,19,21
9220,dnd risingstar,NORD CUP 2020_2020-03-13,86,19,21
10422,dnd risingstar,NORD CUP 2020_2020-03-13,86,19,21
5050,dnd risingstar,NORD CUP 2020_2020-03-13,86,22,23
5927,dnd risingstar,NORD CUP 2020_2020-03-13,86,22,23
8468,dnd risingstar,NORD CUP 2020_2020-03-13,86,24,24
7111,dnd risingstar,NORD CUP 2020_2020-03-13,86,25,37
10458,dnd risingstar,NORD CUP 2020_2020-03-13,86,25,37
10230,dnd risingstar,NORD CUP 2020_2020-03-13,86,25,37
10358,dnd risingstar,NORD CUP 2020_2020-03-13,86,25,37
8182,dnd risingstar,NORD CUP 2020_2020-03-13,86,25,37
9460,dnd risingstar,NORD CUP 2020_2020-03-13,86,25,37
9804,dnd risingstar,NORD CUP 2020_2020-03-13,86,25,37
2794,dnd risingstar,NORD CUP 2020_2020-03-13,86,25,37
10645,dnd risingstar,NORD CUP 2020_2020-03-13,86,25,37
10475,dnd risingstar,NORD CUP 2020_2020-03-13,86,25,37
8150,dnd risingstar,NORD CUP 2020_2020-03-13,86,25,37
11227,dnd risingstar,NORD CUP 2020_2020-03-13,86,25,37
7425,dnd risingstar,NORD CUP 2020_2020-03-13,86,25,37
9926,dnd risingstar,NORD CUP 2020_2020-03-13,86,38,41
5059,dnd risingstar,NORD CUP 2020_2020-03-13,86,38,41
8760,dnd risingstar,NORD CUP 2020_2020-03-13,86,38,41
7742,dnd risingstar,NORD CUP 2020_2020-03-13,86,38,41
6460,dnd risingstar,NORD CUP 2020_2020-03-13,86,42,43
3874,dnd risingstar,NORD CUP 2020_2020-03-13,86,44,45
10489,dnd risingstar,NORD CUP 2020_2020-03-13,86,44,45
6341,dnd risingstar,NORD CUP 2020_2020-03-13,86,46,58
7568,dnd risingstar,NORD CUP 2020_2020-03-13,86,46,58
10288,dnd risingstar,NORD CUP 2020_2020-03-13,86,46,58
9979,dnd risingstar,NORD CUP 2020_2020-03-13,86,46,58
10805,dnd risingstar,NORD CUP 2020_2020-03-13,86,46,58
9727,dnd risingstar,NORD CUP 2020_2020-03-13,86,46,58
10051,dnd risingstar,NORD CUP 2020_2020-03-13,86,46,58
4083,dnd risingstar,NORD CUP 2020_2020-03-13,86,46,58
9813,dnd risingstar,NORD CUP 2020_2020-03-13,86,46,58
9064,dnd risingstar,NORD CUP 2020_2020-03-13,86,46,58
9467,dnd risingstar,NORD CUP 2020_2020-03-13,86,46,58
10732,dnd risingstar,NORD CUP 2020_2020-03-13,86,46,58
6716,dnd risingstar,NORD CUP 2020_2020-03-13,86,46,58
10386,dnd risingstar,NORD CUP 2020_2020-03-13,86,59,68
9627,dnd risingstar,NORD CUP 2020_2020-03-13,86,59,68
7540,dnd risingstar,NORD CUP 2020_2020-03-13,86,59,68
5409,dnd risingstar,NORD CUP 2020_2020-03-13,86,59,68
10121,dnd risingstar,NORD CUP 2020_2020-03-13,86,59,68
10748,dnd risingstar,NORD CUP 2020_2020-03-13,86,59,68
9799,dnd risingstar,NORD CUP 2020_2020-03-13,86,59,68
10054,dnd risingstar,NORD CUP 2020_2020-03-13,86,59,68
10798,dnd risingstar,NORD CUP 2020_2020-03-13,86,59,68
10829,dnd risingstar,NORD CUP 2020_2020-03-13,86,59,68
10073,dnd risingstar,NORD CUP 2020_2020-03-13,86,69,77
6499,dnd risingstar,NORD CUP 2020_2020-03-13,86,69,77
9317,dnd risingstar,NORD CUP 2020_2020-03-13,86,69,77
10953,dnd risingstar,NORD CUP 2020_2020-03-13,86,69,77
2853,dnd risingstar,NORD CUP 2020_2020-03-13,86,69,77
10127,dnd risingstar,NORD CUP 2020_2020-03-13,86,69,77
6803,dnd risingstar,NORD CUP 2020_2020-03-13,86,69,77
8156,dnd risingstar,NORD CUP 2020_2020-03-13,86,69,77
9801,dnd risingstar,NORD CUP 2020_2020-03-13,86,78,86
11204,dnd risingstar,NORD CUP 2020_2020-03-13,86,78,86
11222,dnd risingstar,NORD CUP 2020_2020-03-13,86,78,86
7795,dnd risingstar,NORD CUP 2020_2020-03-13,86,78,86
11378,dnd risingstar,NORD CUP 2020_2020-03-13,86,78,86
11072,dnd risingstar,NORD CUP 2020_2020-03-13,86,78,86
10888,dnd risingstar,NORD CUP 2020_2020-03-13,86,78,86
10592,dnd risingstar,NORD CUP 2020_2020-03-13,86,78,86
2476,dnd risingstar,NORD CUP 2020_2020-03-13,86,78,86
5312,dnd main,NORD CUP 2020_2020-03-13,37,1,1
2399,dnd main,NORD CUP 2020_2020-03-13,37,2,2
4940,dnd main,NORD CUP 2020_2020-03-13,37,3,3
1259,dnd main,NORD CUP 2020_2020-03-13,37,4,4
9713,dnd main,NORD CUP 2020_2020-03-13,37,5,5
3342,dnd main,NORD CUP 2020_2020-03-13,37,6,6
3565,dnd main,NORD CUP 2020_2020-03-13,37,7,7
3491,dnd main,NORD CUP 2020_2020-03-13,37,8,10
2414,dnd main,NORD CUP 2020_2020-03-13,37,8,10
8230,dnd main,NORD CUP 2020_2020-03-13,37,8,10
3453,dnd main,NORD CUP 2020_2020-03-13,37,11,11
8871,dnd main,NORD CUP 2020_2020-03-13,37,12,13
4320,dnd main,NORD CUP 2020_2020-03-13,37,12,13
7026,dnd main,NORD CUP 2020_2020-03-13,37,14,14
7172,dnd main,NORD CUP 2020_2020-03-13,37,15,21
7859,dnd main,NORD CUP 2020_2020-03-13,37,15,21
7040,dnd main,NORD CUP 2020_2020-03-13,37,15,21
10202,dnd main,NORD CUP 2020_2020-03-13,37,15,21
6551,dnd main,NORD CUP 2020_2020-03-13,37,15,21
9437,dnd main,NORD CUP 2020_2020-03-13,37,15,21
7413,dnd main,NORD CUP 2020_2020-03-13,37,15,21
10349,dnd main,NORD CUP 2020_2020-03-13,37,22,24
8749,dnd main,NORD CUP 2020_2020-03-13,37,22,24
8330,dnd main,NORD CUP 2020_2020-03-13,37,22,24
6919,dnd main,NORD CUP 2020_2020-03-13,37,25,25
8052,dnd main,NORD CUP 2020_2020-03-13,37,26,26
7169,dnd main,NORD CUP 2020_2020-03-13,37,27,31
7538,dnd main,NORD CUP 2020_2020-03-13,37,27,31
2441,dnd main,NORD CUP 2020_2020-03-13,37,27,31
2466,dnd main,NORD CUP 2020_2020-03-13,37,27,31
9273,dnd main,NORD CUP 2020_2020-03-13,37,27,31
8870,dnd main,NORD CUP 2020_2020-03-13,37,32,34
7003,dnd main,NORD CUP 2020_2020-03-13,37,32,34
8120,dnd main,NORD CUP 2020_2020-03-13,37,32,34
3454,dnd main,NORD CUP 2020_2020-03-13,37,35,36
2056,dnd main,NORD CUP 2020_2020-03-13,37,35,36
9563,dnd main,NORD CUP 2020_2020-03-13,37,37,37
10116,dnd main,NORD CUP 2020_2020-03-13,41,2,2
6017,dnd main,NORD CUP 2020_2020-03-13,41,3,3
7276,dnd main,NORD CUP 2020_2020-03-13,41,4,4
9577,dnd main,NORD CUP 2020_2020-03-13,41,5,5
6063,dnd main,NORD CUP 2020_2020-03-13,41,6,6
10887,dnd main,NORD CUP 2020_2020-03-13,41,7,7
5960,dnd main,NORD CUP 2020_2020-03-13,41,8,10
8593,dnd main,NORD CUP 2020_2020-03-13,41,8,10
4385,dnd main,NORD CUP 2020_2020-03-13,41,8,10
7281,dnd main,NORD CUP 2020_2020-03-13,41,11,11
2554,dnd main,NORD CUP 2020_2020-03-13,41,12,12
7931,dnd main,NORD CUP 2020_2020-03-13,41,13,13
3698,dnd main,NORD CUP 2020_2020-03-13,41,14,18
6805,dnd main,NORD CUP 2020_2020-03-13,41,14,18
7783,dnd main,NORD CUP 2020_2020-03-13,41,14,18
10497,dnd main,NORD CUP 2020_2020-03-13,41,14,18
3878,dnd main,NORD CUP 2020_2020-03-13,41,14,18
10335,dnd main,NORD CUP 2020_2020-03-13,41,19,24
8175,dnd main,NORD CUP 2020_2020-03-13,41,19,24
4856,dnd main,NORD CUP 2020_2020-03-13,41,19,24
10176,dnd main,NORD CUP 2020_2020-03-13,41,19,24
9835,dnd main,NORD CUP 2020_2020-03-13,41,19,24
10214,dnd main,NORD CUP 2020_2020-03-13,41,19,24
6689,dnd main,NORD CUP 2020_2020-03-13,41,25,28
9797,dnd main,NORD CUP 2020_2020-03-13,41,25,28
10226,dnd main,NORD CUP 2020_2020-03-13,41,25,28
9044,dnd main,NORD CUP 2020_2020-03-13,41,25,28
2229,dnd main,NORD CUP 2020_2020-03-13,41,29,33
10490,dnd main,NORD CUP 2020_2020-03-13,41,29,33
2232,dnd main,NORD CUP 2020_2020-03-13,41,29,33
4607,dnd main,NORD CUP 2020_2020-03-13,41,29,33
7789,dnd main,NORD CUP 2020_2020-03-13,41,29,33
7711,dnd main,NORD CUP 2020_2020-03-13,41,34,36
9884,dnd main,NORD CUP 2020_2020-03-13,41,34,36
3822,dnd main,NORD CUP 2020_2020-03-13,41,34,36
5827,dnd main,NORD CUP 2020_2020-03-13,41,37,40
9740,dnd main,NORD CUP 2020_2020-03-13,41,37,40
8620,dnd main,NORD CUP 2020_2020-03-13,41,37,40
6968,dnd main,NORD CUP 2020_2020-03-13,41,37,40
10181,dnd main,NORD CUP 2020_2020-03-13,41,41,41
3615,dnd star+ch,NORD CUP 2020_2020-03-13,17,1,1
7405,dnd star+ch,NORD CUP 2020_2020-03-13,17,2,2
5972,dnd star+ch,NORD CUP 2020_2020-03-13,17,3,3
1902,dnd star+ch,NORD CUP 2020_2020-03-13,17,4,4
4443,dnd star+ch,NORD CUP 2020_2020-03-13,17,5,5
6101,dnd star+ch,NORD CUP 2020_2020-03-13,17,6,6
5973,dnd star+ch,NORD CUP 2020_2020-03-13,17,7,7
2323,dnd star+ch,NORD CUP 2020_2020-03-13,17,8,9
369,dnd star+ch,NORD CUP 2020_2020-03-13,17,8,9
6472,dnd star+ch,NORD CUP 2020_2020-03-13,17,10,11
9035,dnd star+ch,NORD CUP 2020_2020-03-13,17,10,11
8581,dnd star+ch,NORD CUP 2020_2020-03-13,17,12,14
8090,dnd star+ch,NORD CUP 2020_2020-03-13,17,12,14
7629,dnd star+ch,NORD CUP 2020_2020-03-13,17,12,14
6799,dnd star+ch,NORD CUP 2020_2020-03-13,17,15,16
5367,dnd star+ch,NORD CUP 2020_2020-03-13,17,15,16
2195,dnd star+ch,NORD CUP 2020_2020-03-13,17,17,17
10585,dnd star+ch,NORD CUP 2020_2020-03-13,28,1,1
6426,dnd star+ch,NORD CUP 2020_2020-03-13,28,2,2
5980,dnd star+ch,NORD CUP 2020_2020-03-13,28,3,3
2137,dnd star+ch,NORD CUP 2020_2020-03-13,28,4,4
3096,dnd star+ch,NORD CUP 2020_2020-03-13,28,5,5
4185,dnd star+ch,NORD CUP 2020_2020-03-13,28,6,6
9170,dnd star+ch,NORD CUP 2020_2020-03-13,28,7,7
5792,dnd star+ch,NORD CUP 2020_2020-03-13,28,8,9
1700,dnd star+ch,NORD CUP 2020_2020-03-13,28,8,9
3029,dnd star+ch,NORD CUP 2020_2020-03-13,28,10,11
3571,dnd star+ch,NORD CUP 2020_2020-03-13,28,10,11
8366,dnd star+ch,NORD CUP 2020_2020-03-13,28,12,13
10373,dnd star+ch,NORD CUP 2020_2020-03-13,28,12,13
5614,dnd star+ch,NORD CUP 2020_2020-03-13,28,14,14
2419,dnd star+ch,NORD CUP 2020_2020-03-13,28,15,19
6028,dnd star+ch,NORD CUP 2020_2020-03-13,28,15,19
6864,dnd star+ch,NORD CUP 2020_2020-03-13,28,15,19
8517,dnd star+ch,NORD CUP 2020_2020-03-13,28,15,19
5823,dnd star+ch,NORD CUP 2020_2020-03-13,28,15,19
8306,dnd star+ch,NORD CUP 2020_2020-03-13,28,20,25
1838,dnd star+ch,NORD CUP 2020_2020-03-13,28,20,25
7758,dnd star+ch,NORD CUP 2020_2020-03-13,28,20,25
10187,dnd star+ch,NORD CUP 2020_2020-03-13,28,20,25
7089,dnd star+ch,NORD CUP 2020_2020-03-13,28,20,25
6398,dnd star+ch,NORD CUP 2020_2020-03-13,28,20,25
4978,dnd star+ch,NORD CUP 2020_2020-03-13,28,26,28
8911,dnd star+ch,NORD CUP 2020_2020-03-13,28,26,28
5338,dnd star+ch,NORD CUP 2020_2020-03-13,28,26,28
11436,dnd beginner 0,Rock'n'Dance CUP 2020_2020-03-22,2,1,1
10451,dnd beginner 0,Rock'n'Dance CUP 2020_2020-03-22,2,2,2
10454,dnd beginner 0,Rock'n'Dance CUP 2020_2020-03-22,4,1,1
11437,dnd beginner 0,Rock'n'Dance CUP 2020_2020-03-22,4,2,2
11294,dnd beginner 0,Rock'n'Dance CUP 2020_2020-03-22,4,3,3
дебют,dnd beginner 0,Rock'n'Dance CUP 2020_2020-03-22,4,4,4
9364,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,13,1,1
11181,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,13,2,2
10521,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,13,3,3
10619,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,13,4,4
7575,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,13,5,5
11434,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,13,6,6
8274,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,13,7,7
10451,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,13,8,8
11436,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,13,9,11
9365,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,13,9,11
11435,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,13,9,11
11381,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,13,12,12
6818,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,13,13,13
10628,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,16,1,1
11187,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,16,2,2
9237,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,16,3,3
2613,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,16,4,4
11385,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,16,5,5
11183,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,16,6,6
9303,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,16,7,9
10525,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,16,7,9
2978,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,16,7,9
3306,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,16,10,11
10763,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,16,10,11
8377,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,16,12,12
10454,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,16,13,14
11438,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,16,13,14
10632,dnd beginner,Rock'n'Dance CUP 2020_2020-03-22,16,15,16
